time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	
9.840186364893142468e+01 1.203063068723181317e+02 1.036850329789887439e+02 1.066700575588133262e+02 1.099655826902495335e+02 1.098534578537262405e+02 9.789855027851648117e+01
9.753348256967225893e+01 1.114307097263482831e+02 8.509796472320138605e+01 9.701215486237393293e+01 1.073090622804065788e+02 9.236929818295303107e+01 1.001344798932894378e+02
9.675320318928731922e+01 1.128424917423208029e+02 8.302212238130543653e+01 9.019562743451389508e+01 9.319414941223998028e+01 1.017840614642462214e+02 1.039168244698421972e+02
9.313883827445661723e+01 1.006059928759391653e+02 7.991151414495293182e+01 9.892313503149212295e+01 9.310188158878384002e+01 1.167209327206580269e+02 8.921492185450381385e+01
7.887904553864028401e+01 1.016793821710471377e+02 1.066423165423075829e+02 1.027695715504636524e+02 1.022829489405009440e+02 1.166123979120537655e+02 1.063308921202463466e+02
7.709908755896542232e+01 1.052478838223761670e+02 9.848198999555586397e+01 1.051286423458474815e+02 1.099955759300391946e+02 1.060434389282593770e+02 1.056837188622631629e+02
1.116536724819215323e+02 9.145175590247721686e+01 8.460945639499864512e+01 1.082556392913334662e+02 1.111125450948308639e+02 1.118851445880576989e+02 1.023475040954642310e+02
9.101198611195903254e+01 8.240157665643846485e+01 7.920804167632992687e+01 1.008395831708976544e+02 1.186045929558230654e+02 1.113824110530005100e+02 9.871091890274348657e+01
9.341126522309417624e+01 1.076710136739390578e+02 9.470456325185301694e+01 9.156984806681752787e+01 8.006844983020756956e+01 9.673952402879406520e+01 1.014448921936216408e+02
9.780740393078517059e+01 1.020441868057327071e+02 9.900347261390571418e+01 9.884305298758681602e+01 1.091620526585134741e+02 9.534090671260256045e+01 1.009415357654931853e+02
9.558927590421691889e+01 1.004679875546556218e+02 1.045506209951788179e+02 9.513014053239359669e+01 9.982673485012978176e+01 1.008783872525113310e+02 9.522331375022483257e+01
1.084209115084237141e+02 1.012894678983641086e+02 1.115580913602792634e+02 8.995811111259038739e+01 9.669317844357088632e+01 1.023685570588509393e+02 9.276868924022251406e+01
1.050579604053428824e+02 1.036149555354903669e+02 8.578465510742525169e+01 1.082858725582046731e+02 1.005635346834760213e+02 9.337499587850828675e+01 8.850203070536412042e+01
1.047048264241340831e+02 8.732631012643167878e+01 1.066196994131843496e+02 9.358518557788009673e+01 1.066157730892233815e+02 1.093885475748977854e+02 9.030458026189207033e+01
9.647656526744248140e+01 9.770592766096922333e+01 1.004309677910824234e+02 1.106963049031744788e+02 9.770777649011472477e+01 1.080910183291617841e+02 8.915520316296579040e+01
1.070114003693439173e+02 1.026660115518598957e+02 1.077135168805586289e+02 1.075415532341915679e+02 1.001218477319373790e+02 1.030256984375144214e+02 8.553146146837354991e+01
9.822797030569799404e+01 1.050957780808661113e+02 1.057610578126441681e+02 1.019676053793309052e+02 1.066571489436986298e+02 9.685832709035602761e+01 9.450349962561190864e+01
9.793285271473392584e+01 1.142018442532478986e+02 1.108700889820744493e+02 1.000426320771101700e+02 1.018242196777313495e+02 9.587333584913989171e+01 9.511071268087515307e+01
8.621235791740106436e+01 8.341495513261025962e+01 1.115424953170959554e+02 9.645954616169287021e+01 1.104213617148953119e+02 9.634510888070452950e+01 9.415299073766594518e+01
8.503839938286499489e+01 8.381855497209625128e+01 9.223003638193569032e+01 9.805853536050504715e+01 9.875222137604470163e+01 9.960954284185932295e+01 8.612330889537867051e+01
9.682306279551671935e+01 8.488897271603809713e+01 9.427068642678379717e+01 9.970580408435108666e+01 9.534264707324412313e+01 1.110849241740088758e+02 8.787780372960051523e+01
9.608399357181133382e+01 1.003176491396757797e+02 1.066396704554225607e+02 9.721739221757236749e+01 1.025636601069330140e+02 1.147635630701332587e+02 9.968072434674884619e+01
1.029886496575362003e+02 9.745242268070032310e+01 1.041950946686748978e+02 1.019473901312731385e+02 1.101688592390384258e+02 1.165358457256225506e+02 9.468229858734936499e+01
1.103909286463760822e+02 9.221977698228842257e+01 9.785376868782765314e+01 8.572484590406024552e+01 9.360070168388976697e+01 7.726801185571397923e+01 9.476536557073191602e+01
1.117516013789974068e+02 9.358619048871385360e+01 1.095514399922456903e+02 7.442276256313729732e+01 8.722428733406066215e+01 1.287936914335221559e+02 1.131999796486101388e+02
8.898764131669312860e+01 9.605369322248409958e+01 9.198604236502163189e+01 7.491445199299130309e+01 9.831958786624838353e+01 9.522983656092004878e+01 1.126460688000225616e+02
1.103752311657423206e+02 9.185456325424030410e+01 9.348360881212860818e+01 1.159668261547496684e+02 1.036132314546372015e+02 8.329982998104443936e+01 1.186516529780183333e+02
1.081517555281371301e+02 9.344150337528208183e+01 8.820856802386464324e+01 9.598064673772057631e+01 1.041469563167607646e+02 8.083780990409378830e+01 1.216501543949715511e+02
1.051098734848024492e+02 8.876777415435208241e+01 8.928240783515562384e+01 9.323490600066894274e+01 1.186402131333705796e+02 9.950889872043953233e+01 8.164528619931124354e+01
9.913948489713853007e+01 1.190993312866031602e+02 8.568873853950502451e+01 8.472743849898600388e+01 1.106899219460064216e+02 9.572089597607235589e+01 1.039925857768044608e+02
1.058658430059121116e+02 7.978379478434058569e+01 9.798246720231000495e+01 9.322238390389688334e+01 1.138747302790733329e+02 1.006018163872569886e+02 9.054129043082033945e+01
1.116210759479593975e+02 8.001481779601461142e+01 1.003942895732565432e+02 9.186792220598836423e+01 8.072461772179244122e+01 9.258852536343485440e+01 1.090529805258164942e+02
8.161915998828663987e+01 8.506150464962595947e+01 9.932192325874254379e+01 9.596308806830897709e+01 9.452176300280197552e+01 9.379180287398861537e+01 1.150760562644371703e+02
8.836380241999482621e+01 8.470577770352204539e+01 1.095520179706508372e+02 8.912915684286531359e+01 1.002730551260533360e+02 9.251752517111705743e+01 8.169831320406640884e+01
1.040376864491232141e+02 1.169649415713115843e+02 9.618467159870137095e+01 1.043380449215610781e+02 9.214816157602395208e+01 1.022546768267940678e+02 1.103849547707418282e+02
1.106590756807459854e+02 7.188658645647723233e+01 9.668900832792438393e+01 8.716405418393884474e+01 1.022621590307873589e+02 1.052189920993763792e+02 1.109292035491123443e+02
1.142430157356916425e+02 7.120040625610066343e+01 1.015407656538913983e+02 1.028832235188850319e+02 1.025511735847204733e+02 8.334586700237113632e+01 1.007325592459749117e+02
9.708011637383827974e+01 9.900818463895450350e+01 9.095982723354009636e+01 9.909545544761925839e+01 9.705723561928689946e+01 9.187779411495688464e+01 9.308982866127003319e+01
9.444448297467900488e+01 9.202221228242221684e+01 1.043756033782793224e+02 9.720409692622320108e+01 1.006781750261293240e+02 9.746199810924487394e+01 1.160405300849659795e+02
8.968916739207682554e+01 9.407729592281852149e+01 1.087525881915077548e+02 1.108274015669582155e+02 1.079353095539251655e+02 1.047238483659303938e+02 1.215123351399527394e+02
9.220506478734476730e+01 9.580591858674901573e+01 1.029342857287986561e+02 1.141957094553420973e+02 1.074029768772579416e+02 1.061559036872325663e+02 1.175151340339939310e+02
1.075972606313184770e+02 9.819472047890621980e+01 1.119792010969076443e+02 1.009636242200755873e+02 1.040875120493045500e+02 1.008768025091627010e+02 9.808874357976804959e+01
1.236802666264679118e+02 9.295056183153697305e+01 1.111153856391441366e+02 8.892901382546837397e+01 1.070175103470537579e+02 1.002556369469490818e+02 9.547113741639356022e+01
1.064228883443926321e+02 9.667122997826147923e+01 9.942000902879286173e+01 9.003914536962361126e+01 1.102162391227347058e+02 1.004303084842136400e+02 9.425221654851040398e+01
1.044856497199459966e+02 9.620897260560585096e+01 9.962959276725659663e+01 8.956968625836616127e+01 1.021128510621859249e+02 9.762267703950732312e+01 1.048994592637012744e+02
1.096293438841713339e+02 9.510847427671774312e+01 1.002271589856277814e+02 1.110471683895643196e+02 9.049065877659977275e+01 9.490147162060752350e+01 1.078064003303738900e+02
1.097876188942572924e+02 8.353770601275788010e+01 9.407566845061147376e+01 1.122013940682258664e+02 9.912228046102295309e+01 9.642686056502692793e+01 8.619098913277757390e+01
1.031121139402256546e+02 8.598590989339203361e+01 9.097695159842062651e+01 9.001698997374063538e+01 1.000688044120636135e+02 8.602155513165870104e+01 8.939003370365141166e+01
1.111520493770262874e+02 8.286319429923608482e+01 9.064673502752282275e+01 9.732202798996536330e+01 9.683357409454531251e+01 9.870468476814434666e+01 8.006921810294100794e+01
1.133538271207728911e+02 9.575152354277932432e+01 1.031001235635324065e+02 1.033923751576056418e+02 9.564537857267309562e+01 1.066749623759707930e+02 7.986452830825993487e+01
8.687060590418548145e+01 1.021859665256868652e+02 1.113683793101665884e+02 9.829359306393297402e+01 9.669458065413108727e+01 1.092382382047038050e+02 1.029271407267859786e+02
8.640484708758707200e+01 1.051444945444056600e+02 9.314817406824271018e+01 1.065598107489236952e+02 9.170243483810395446e+01 7.305784761872648403e+01 1.050517381542521633e+02
1.076558665538600223e+02 8.098394736991309628e+01 8.415408561517860164e+01 1.033245230261748446e+02 9.008296770160538358e+01 1.453632582108439237e+02 1.123723884572532228e+02
9.853183888472452168e+01 1.104218624619478817e+02 1.073421016316522270e+02 1.035207211473943403e+02 8.714162984779034105e+01 1.395663330319098918e+02 1.130326087031634472e+02
9.875882185125429658e+01 9.400823822698502852e+01 9.155749016659298434e+01 1.067787623395397532e+02 8.945189311291781564e+01 7.282785538336479192e+01 8.308805527886296716e+01
1.141585431487040978e+02 9.340730062292195157e+01 9.511931655907149263e+01 8.810983235105294398e+01 9.368541141958843355e+01 1.311319810805567272e+02 9.950647599822521272e+01
1.103786735368478844e+02 9.912663379074035674e+01 9.818038040161370361e+01 9.708308583637507638e+01 1.104887239207180585e+02 1.224509870120780590e+02 1.035496789889064218e+02
8.378301068492231707e+01 1.080693674399571051e+02 1.058930593468788857e+02 9.556658407163671143e+01 9.784906386910603260e+01 1.293377106863807740e+02 7.936676021401021330e+01
9.302314108395249548e+01 9.739628207335678667e+01 1.110306853232795561e+02 9.095736121817125763e+01 9.337826445745258752e+01 1.216829334089501629e+02 9.840941561892219624e+01
1.089510904575148231e+02 9.769034624777096099e+01 1.251371752463468709e+02 9.743785345060919667e+01 8.477399524823120203e+01 9.858526131292468619e+01 9.384071661236487216e+01
1.086879229378573513e+02 9.450665967883915641e+01 9.285692983626293540e+01 1.079559113096904071e+02 8.863994499043808162e+01 9.630558859453837783e+01 1.101962689114177891e+02
1.049143779836199712e+02 9.881386049457799459e+01 9.789041961943324566e+01 9.928468940170364476e+01 9.131468722709352903e+01 9.972000672901512530e+01 8.331586827255895855e+01
1.027367356194759225e+02 9.772696362187943464e+01 9.916586528320399907e+01 9.608960166012577986e+01 9.952847866683551104e+01 8.811584970044897602e+01 1.061418737146697850e+02
9.159441953343915088e+01 9.708129737632636136e+01 1.032157043474718989e+02 9.523009767341947907e+01 9.360526841298447209e+01 8.957579056138386875e+01 9.221329871926573674e+01
8.859277515755897525e+01 1.030906247518281020e+02 1.002333211242634974e+02 9.567095832955962464e+01 9.346420899381854497e+01 1.060256193904146045e+02 9.910634426273560393e+01
1.153403988977359802e+02 1.177840661357358556e+02 1.030183372152738173e+02 1.060829050272431857e+02 1.068139381058145005e+02 9.326071064087699369e+01 9.402315204526098569e+01
1.208094382571883045e+02 9.749747514756755606e+01 1.052211692370058813e+02 1.002115547213447257e+02 1.065280130388272397e+02 9.613535499251150895e+01 8.926384811031778099e+01
1.236827401956711583e+02 9.846946436113594814e+01 9.586717635883670141e+01 9.192404562167583038e+01 1.004041468626738265e+02 9.558792394451886310e+01 1.028886909766133329e+02
1.158022156159643856e+02 1.124120979904167825e+02 1.014960846454427497e+02 9.276747467275775705e+01 8.400238406502164423e+01 8.539799227878830834e+01 1.140516086182518052e+02
1.158136717804066933e+02 8.326787009400118222e+01 1.037049310266056210e+02 8.525872869333849735e+01 1.002231887043602399e+02 9.053062813582818080e+01 1.146586389125095309e+02
8.513580786212315843e+01 8.233808532862249763e+01 8.793123313561335408e+01 1.015382859556335688e+02 1.019645887370265029e+02 9.430702119245530923e+01 1.064978900056464681e+02
1.082466245314261357e+02 7.892265159830677135e+01 8.673717688142376403e+01 1.007749193351064605e+02 9.547437147028963977e+01 1.016384293118870374e+02 1.141728481876874355e+02
1.106968346785553337e+02 8.128068152968722870e+01 1.128508463058337838e+02 1.016850046407948298e+02 9.953944957296651808e+01 1.080431356139411037e+02 8.551625943270991570e+01
1.160894174384036859e+02 1.144100201767511749e+02 9.638921472728769402e+01 8.942706844974281921e+01 8.483330343374011306e+01 9.129209011451270328e+01 1.088378528696601677e+02
1.092807880255894872e+02 9.889571810286001607e+01 9.591765267197399680e+01 9.017839367822801933e+01 8.974415741177341488e+01 9.862496046958537477e+01 9.582563271610810318e+01
1.023864495595835393e+02 1.126555289676888378e+02 1.032358256420494058e+02 9.338971228896464538e+01 1.029196535896818716e+02 9.410051082313056270e+01 9.763904963294419304e+01
1.131449997279941186e+02 1.065339392661696962e+02 9.811522974265142238e+01 9.739876444276330858e+01 1.175004761839764456e+02 1.073856200328889940e+02 1.117899690200894440e+02
8.487338063430186708e+01 9.689632309242685437e+01 9.253976270537401660e+01 8.895604552057595527e+01 9.219199915531994804e+01 1.027558404324575605e+02 8.841985593022590706e+01
8.540115961029184177e+01 1.057024341444408435e+02 9.162576732334957796e+01 1.042398784427271039e+02 8.909613389382334958e+01 9.008650823450935263e+01 8.501018296708640776e+01
1.070128353318970085e+02 9.044372305011549429e+01 1.117792608424862379e+02 9.121376108786284931e+01 8.761708670729809967e+01 1.019256595224935040e+02 9.945869053485878908e+01
1.071116143832418572e+02 1.070479718573415369e+02 8.855662052082506364e+01 9.423876629508976066e+01 9.933457394747036062e+01 8.473461920295933680e+01 1.095534038749725880e+02
1.085472511629214125e+02 8.310488582504069655e+01 8.059717848358936010e+01 1.068050280356343222e+02 8.752938197911289819e+01 1.075468044352120387e+02 1.085888780659662416e+02
9.617862285665530919e+01 1.099053988225085732e+02 7.957343676024279944e+01 1.125175382910785800e+02 9.318475312790552323e+01 1.070036075234568926e+02 9.166605743482017488e+01
1.125452353701228247e+02 1.048093215973670311e+02 8.187289679283902899e+01 9.216871668448965238e+01 1.138338258802070015e+02 9.639079345883867234e+01 1.116236923771510163e+02
9.492185768777926569e+01 9.359373973861063689e+01 9.899954014337234298e+01 1.009312936079569170e+02 8.911637047009848800e+01 1.183495127126289503e+02 9.447795477690536359e+01
1.082156956387047160e+02 1.033417321965269338e+02 1.061581737789781101e+02 9.578058132999279906e+01 1.013978838650362917e+02 8.817869283024631955e+01 1.026892466994439133e+02
1.192003516805621643e+02 1.088081611054966089e+02 8.818979018382606228e+01 9.311385541731836213e+01 9.861042827353824691e+01 9.681556403165191682e+01 9.972250362575374538e+01
1.123855285513153177e+02 8.892700078899113691e+01 9.100223485844250604e+01 1.119980485976739146e+02 1.078251380208170360e+02 1.013032212074078871e+02 9.557311036899278633e+01
8.902141248916099414e+01 1.005646528494957863e+02 8.521116541292047941e+01 9.628324036764472282e+01 1.050630757580174048e+02 1.007638927049819131e+02 8.748127764015927710e+01
1.145896101460734258e+02 9.511830425036639269e+01 1.153656004235885035e+02 9.602880109054252955e+01 1.031177721197781807e+02 9.696239391737272229e+01 9.981283589508404930e+01
