time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
9.278839827290185838e+01 9.166846381396351262e+01 1.130258798959072379e+02 1.022591182069963338e+02 9.504873146175293641e+01 8.291071577935457526e+01
9.362811431820253461e+01 9.537469510097631087e+01 9.078669573613612442e+01 1.006253836430283144e+02 1.030046091276296352e+02 1.199443781603273464e+02
1.179283921363555692e+02 8.955983560606588867e+01 8.968766435751957999e+01 1.046090975648872643e+02 9.114812131601023282e+01 7.614868231860492642e+01
8.090560624643030962e+01 9.516565700666859584e+01 1.166512901226133465e+02 1.097921935742928099e+02 1.057802857663295413e+02 8.081872197049963802e+01
1.069156535000268775e+02 9.721076392219471529e+01 8.575434974866769267e+01 1.072674118196774486e+02 1.109727194548961933e+02 1.059887101810835759e+02
8.505201842274141200e+01 9.376981280032248378e+01 9.953109495390393135e+01 1.041146885228359622e+02 1.089551212026373435e+02 1.061572515659362210e+02
1.076934434762382011e+02 9.693148577502329033e+01 1.058113627695734067e+02 1.048693396938879800e+02 1.115450434413777998e+02 8.919893492494674092e+01
1.077797096904397591e+02 9.115819754031386424e+01 1.155320161281861147e+02 7.814892325134104567e+01 1.092323646169630109e+02 1.122246761260859813e+02
1.037726637862459427e+02 8.209246851167127090e+01 1.154765009709103225e+02 9.980089674492639062e+01 1.096124762545924796e+02 1.081448926233903052e+02
8.785494539014044335e+01 9.783589309282922386e+01 1.008936065338603072e+02 1.023083577798223445e+02 1.029606301895541520e+02 9.978590958657963483e+01
9.878395132596362771e+01 7.721864682230516053e+01 1.022022518102352535e+02 1.207924069102443809e+02 1.071263217043325398e+02 9.192487244934059731e+01
1.023386018796054202e+02 1.067289806742526395e+02 8.821209987662767560e+01 1.140992480716163300e+02 1.016109894592494243e+02 9.416027865226178051e+01
9.223440278962935679e+01 9.958823138380878959e+01 1.090473775462851620e+02 9.490912057608721852e+01 8.595533586356597766e+01 1.044041891212816608e+02
1.095069299574776664e+02 9.447254642561919979e+01 8.844463791076792347e+01 8.327748326707447291e+01 1.020421183684717619e+02 9.643344201527816040e+01
1.195005154104559040e+02 9.662456779821170016e+01 1.090128863444864749e+02 9.233668866893748373e+01 9.988035064202659896e+01 9.855908549945033315e+01
1.165142161753587118e+02 9.550169443363058974e+01 1.010964044597232316e+02 1.071831949342498831e+02 9.953485331589595830e+01 9.549504463247765784e+01
1.113143305945347947e+02 9.314057519286458842e+01 1.018706179037545070e+02 9.017629557723945766e+01 9.675848370531221576e+01 1.002804348327703252e+02
1.048864745329155426e+02 1.036778158921419219e+02 9.342100215814970454e+01 9.615839578090728423e+01 1.049427572824183272e+02 1.013528813371643764e+02
8.761280718917018362e+01 1.139698098215544917e+02 9.810885191643927783e+01 9.859629177552950807e+01 9.715121308957243684e+01 1.020089550765466839e+02
9.356941366316104336e+01 1.154409231321156994e+02 9.312675660518341658e+01 1.025068634282757216e+02 9.691207840481695257e+01 1.027006502917220701e+02
1.036268256905214287e+02 1.184461928265374411e+02 9.629845564161382754e+01 1.001872388877864637e+02 9.498676502076300210e+01 9.513894923924485170e+01
8.659445937080259625e+01 8.885985212016311152e+01 8.928605217989057508e+01 1.039382700194333466e+02 8.762145695900578346e+01 9.531215534612877605e+01
9.570537955604964964e+01 1.012409724993446218e+02 8.814440798842241520e+01 1.060671006886623786e+02 8.631292005003194845e+01 1.185293805175676312e+02
1.056101811329808839e+02 9.552349724175041956e+01 1.040313962807886412e+02 1.039992420852367019e+02 8.836193712150395640e+01 8.099074264065278328e+01
9.633872569713288669e+01 8.904031638151839445e+01 1.030202426859114837e+02 8.608167883140518484e+01 9.278053649112601420e+01 8.339875067141456100e+01
1.000358241661811292e+02 9.437098259938139222e+01 9.284435446275178094e+01 1.077728238032974843e+02 9.154976564466389277e+01 9.715679130138512676e+01
9.330388441358572038e+01 8.809371755212401922e+01 1.119380110623171447e+02 1.042105837584428798e+02 9.077830969253825799e+01 9.823644974933135643e+01
9.896357565817091029e+01 9.529480704649962775e+01 1.113007404618418263e+02 1.109952429802969220e+02 1.075251143292390310e+02 9.312013864783429540e+01
1.041985589625056861e+02 9.495652656268758562e+01 1.040986458968897921e+02 1.091117678559679405e+02 1.155551540157845523e+02 9.705478039065536677e+01
1.015923546236686832e+02 1.095861005620823221e+02 1.023935505219715054e+02 9.765793755116723673e+01 1.207594762873200409e+02 8.581042199522286751e+01
9.365085845298740708e+01 9.818496251804066333e+01 1.281741283243283931e+02 9.574705910104631812e+01 1.021449686221563269e+02 1.222000594706033780e+02
9.572159458563018575e+01 1.006682111426857773e+02 1.255674760066128215e+02 8.635706179124632342e+01 1.021154248140910425e+02 1.062828317221526930e+02
1.036628613175664242e+02 9.531636127692951277e+01 1.252068740340059634e+02 8.215648831546062070e+01 1.076931479418464903e+02 1.106273714369693835e+02
9.421418080209801360e+01 1.041346010502402919e+02 1.304888142535856446e+02 9.380649613935599973e+01 1.014629865598057705e+02 1.092596684787751258e+02
9.512788822261852317e+01 1.028567140575473502e+02 1.116537954184547488e+02 1.090447102447416938e+02 8.539932122821733174e+01 9.713628463423286519e+01
1.042778611487449609e+02 1.118361743445575627e+02 8.460635973539476140e+01 9.861801277818128142e+01 1.260010632418576222e+02 9.311648927734482584e+01
1.080215080949432433e+02 1.063667234261751560e+02 1.008024308692010891e+02 9.952699942283265955e+01 8.729099460910087771e+01 1.087432022080283787e+02
1.093980212582990816e+02 8.787241867705373011e+01 1.053347624297795164e+02 9.349949945898703163e+01 9.389594477015579344e+01 1.030541380265469087e+02
9.099907183110853737e+01 8.141419222049606219e+01 9.525153042414316928e+01 9.333079779277994703e+01 9.830569222104521998e+01 1.061489123719092191e+02
9.194642733556024439e+01 1.119809638184593723e+02 1.050436683774896380e+02 1.133933229010610546e+02 1.111125274904856326e+02 9.623914083220536497e+01
9.695647821829194868e+01 1.129778775634999306e+02 9.747703588667523888e+01 8.383506173136427719e+01 1.133570606731035326e+02 8.826550248320181424e+01
1.047831211194886833e+02 1.039682396870178565e+02 9.687184691016624072e+01 8.979732811273635207e+01 1.101924562770620639e+02 1.116090787382873373e+02
9.132170859376755345e+01 1.106746318478292892e+02 1.105973491362851178e+02 8.735139360342186876e+01 1.075409127759126164e+02 1.175539567930995872e+02
8.043540807950415683e+01 1.121527133095195836e+02 1.128011785984257500e+02 8.889109010309564951e+01 1.028014954965852610e+02 1.110747791542250980e+02
8.726890051422475381e+01 1.041655407829881312e+02 1.036037978926544838e+02 1.201920733423561387e+02 9.960570837570050173e+01 1.053996724196681214e+02
1.089289345443514776e+02 9.748325589798533031e+01 9.493958934670797589e+01 9.858991286257099773e+01 1.128377297109366282e+02 1.056023590961887493e+02
8.894706047428991269e+01 1.092382714061732827e+02 8.711459966533114141e+01 1.023486079479454247e+02 1.051704936916682698e+02 9.257061522024343958e+01
9.612572896174116011e+01 9.552930903602845092e+01 1.181903110437837938e+02 1.087382842590674983e+02 1.049411860024447805e+02 1.152265422642164197e+02
1.050979751101157973e+02 9.348147683408966202e+01 1.249635224527809783e+02 1.138119032373485311e+02 7.486218673737641893e+01 1.133621810231223748e+02
9.336294155572036857e+01 8.950311561604208066e+01 1.157996759265201376e+02 1.224942217572852030e+02 9.291704470851340147e+01 9.838478573925662829e+01
9.227559643764624298e+01 1.065846278237300595e+02 1.075659060012559252e+02 1.124880033250593669e+02 1.031112059274935291e+02 9.921886726401743317e+01
8.818511787518409051e+01 9.515486405449554752e+01 1.046526920178531270e+02 8.273845044314316510e+01 9.249858253714738510e+01 1.067883974196875982e+02
9.390587455144434159e+01 9.468740607656104658e+01 1.069520663132139759e+02 1.078680710371910152e+02 1.055514728945511393e+02 9.063099642549725843e+01
1.115423800662859719e+02 9.937739273046211963e+01 1.001794474521182963e+02 9.407559482733685741e+01 9.156489641830700066e+01 9.342445993962365947e+01
1.007531339882648211e+02 1.092164133945021405e+02 1.015956660390162369e+02 9.191224703228152748e+01 9.102132946455691354e+01 1.017426735062492185e+02
1.004154369280255992e+02 8.974217490753552795e+01 1.064030200253567955e+02 9.104498265402772006e+01 1.135533392151495775e+02 1.091875501420897763e+02
1.105434583191181872e+02 9.833123246599643608e+01 1.035467146204370579e+02 9.223795762537784526e+01 1.140918410049916076e+02 1.098258506683168321e+02
1.006782734879760994e+02 1.009325651237765413e+02 1.004043466558008220e+02 9.578138195045497127e+01 1.009064937667129271e+02 9.012317233033486730e+01
1.166248965495510390e+02 1.205279537557297829e+02 9.870154560609168470e+01 9.268192422822316701e+01 1.004035866101899899e+02 1.000252291289645541e+02
8.485683326859589215e+01 1.158090298831328369e+02 9.615179155298707769e+01 1.016394384166373328e+02 8.717902197044642776e+01 9.530912796027796219e+01
1.045015517796730933e+02 1.100170558176609177e+02 1.168294011853839152e+02 9.645878341377260767e+01 8.953641843041715731e+01 9.334522159705225874e+01
8.659540765739190249e+01 1.075068240971579883e+02 1.146200670962054033e+02 9.392426057156374952e+01 1.060253469574908820e+02 1.175022452633755989e+02
1.137803938927878988e+02 1.067178323073945450e+02 1.070429512834765546e+02 1.014401508450360012e+02 9.128265221614032043e+01 1.124957265835312512e+02
1.065419776065244548e+02 1.241619221334092629e+02 8.385030133450618450e+01 1.019006073769391634e+02 1.035907215725042789e+02 9.171412343772186659e+01
1.116069987309311529e+02 1.201710914936831500e+02 7.820596730926020257e+01 1.143815131506882068e+02 9.615486448804611541e+01 1.129936180712812757e+02
8.722536183692568557e+01 9.579080258258450442e+01 8.370283347258771300e+01 1.141642437779140522e+02 8.335445247902205779e+01 1.057416581544202359e+02
9.437764892605173372e+01 8.969689843932361839e+01 8.143992140624261822e+01 1.027147937295741826e+02 9.527440905821603678e+01 9.052872974663895889e+01
9.948560604875716251e+01 8.539305079392880771e+01 1.061710415225219037e+02 1.124282360129519418e+02 1.032133609192007100e+02 1.075485903124791349e+02
1.058431156839438927e+02 8.356213470908090812e+01 1.006023169452546568e+02 8.820836354961579673e+01 9.682320437254178103e+01 1.019484357667963366e+02
1.006247539803100892e+02 1.165070792255370975e+02 1.069895270581991298e+02 1.036529236782460259e+02 9.894037408942806167e+01 1.030898291491092920e+02
1.034768431604060339e+02 1.185883200315539057e+02 1.167625963366287465e+02 9.966707422462359034e+01 1.040584544457557286e+02 9.447930464268961259e+01
9.194873527227848342e+01 7.616561578459190684e+01 1.067485851725014214e+02 1.105428840530756531e+02 1.068988527744646007e+02 1.002040313949327413e+02
9.787066572152488675e+01 1.196937189932689733e+02 8.944865605233631811e+01 1.175539016677838191e+02 1.029512657040012158e+02 9.428653465181405124e+01
1.213037854483172850e+02 1.184126700255420701e+02 8.915907701636693616e+01 9.539198984850129648e+01 1.061357701350995058e+02 9.144070569389828051e+01
1.335744894063145125e+02 1.182517095178514523e+02 1.027530962793311744e+02 9.204752638281084387e+01 1.006191758772449987e+02 1.122880560482677765e+02
1.342984602389763040e+02 8.242275444826692876e+01 1.014898937410909667e+02 9.789077813256133709e+01 9.656716127534009786e+01 9.972349181444005239e+01
7.979765025283811042e+01 9.290889261763956597e+01 1.116696501947765512e+02 9.559258451650305233e+01 1.025630102083309367e+02 9.717751997286093513e+01
8.603544010968634836e+01 8.750415297940433845e+01 9.412340392755454843e+01 9.080865272165800661e+01 1.092276164770838989e+02 1.010624234189644710e+02
8.853846863145157897e+01 8.501817805459623401e+01 1.220893890351510294e+02 9.524732252378900910e+01 1.085189685618748001e+02 1.121829937273573847e+02
1.018381504055497260e+02 1.119165586267513248e+02 1.077663176194144228e+02 9.257604896506012437e+01 1.034928813665780751e+02 1.102925670450939322e+02
9.591748151410492085e+01 1.000515357030656958e+02 9.603268336016732576e+01 1.058713299772562664e+02 9.789424835349022658e+01 9.371668628236511722e+01
9.198825996518955606e+01 1.061469815245723680e+02 8.933628840491678602e+01 9.856047711531505229e+01 1.183380564265704038e+02 9.036131622501365257e+01
9.987699839349072306e+01 1.092327178941247041e+02 1.007014011635387618e+02 9.449352704979716577e+01 9.928287178796881562e+01 9.781409221943562216e+01
1.189464651473998629e+02 1.070503116795750742e+02 9.740507857163704841e+01 9.546085837648158190e+01 9.523982952637405219e+01 9.264794431443591805e+01
1.237094185579515084e+02 1.284564611310194664e+02 9.411788469670028690e+01 1.012433964872097789e+02 1.010068426039961196e+02 9.962451475538924228e+01
7.350584147218053488e+01 7.662610663376162279e+01 1.013535569768511664e+02 1.045649007224924816e+02 1.248270346796082748e+02 1.026460788506236099e+02
1.188381416610591259e+02 9.985677350995671020e+01 1.014263279670575031e+02 1.097439462741195939e+02 1.238862629857617890e+02 1.165408889889076676e+02
1.224074672223774769e+02 9.799172992167726193e+01 9.951667239182525293e+01 8.990411997414886969e+01 1.201120131606332961e+02 1.156371119913927572e+02
1.120238574937084479e+02 1.077366256663737119e+02 9.745966133011451404e+01 9.107892901212215975e+01 9.161120586146969913e+01 1.081120564682121596e+02
1.147649338289070329e+02 1.059291387391462109e+02 9.204568990427117114e+01 1.000605951300720449e+02 9.077209122785576767e+01 1.034168625470650511e+02
8.594379735095847650e+01 8.820296968511212299e+01 8.281104943654054296e+01 9.421931849086382726e+01 8.763435806284815044e+01 1.011922632096237180e+02
8.426446001289059495e+01 9.593234267398507598e+01 1.174904679488920607e+02 9.349393365561130054e+01 9.384361871466040839e+01 1.225247249007152561e+02
1.025425443788503372e+02 9.514904898420276425e+01 1.203362238382791531e+02 1.066446604702452277e+02 1.078551900867247895e+02 7.905591969281391584e+01
1.110138028562885353e+02 9.496034336777363194e+01 1.010612940024766431e+02 1.110341589029826252e+02 9.389241402656080027e+01 8.870495420282968269e+01
8.678178745455187482e+01 1.026908728479410087e+02 9.302062488475098689e+01 1.001012890399749438e+02 8.745109224243122981e+01 1.096071766553389466e+02
1.036705682285240755e+02 1.058423609839143751e+02 1.068383918885258623e+02 1.110745564932982745e+02 9.833161388515230783e+01 9.170887302851588174e+01
1.071251474765996079e+02 1.013126884249831363e+02 1.071334530864561145e+02 1.020697512923639891e+02 9.910803734531231157e+01 8.851329369496765764e+01
1.014842587298386434e+02 9.716562370585585029e+01 9.435509310480351530e+01 1.059757341707019123e+02 9.593840857277740497e+01 9.945924822321165948e+01
1.017276094015601728e+02 9.601873628238810454e+01 9.382219242007859350e+01 9.712470456334918367e+01 9.105838137890481221e+01 8.099795925986595080e+01
9.455291041542523089e+01 9.877655937910114403e+01 1.071869160893230912e+02 8.936013853560788789e+01 1.015641242264702271e+02 1.137060819607996791e+02
9.749518051529678075e+01 9.148870549100742267e+01 8.486261792869933629e+01 9.262967198331627117e+01 1.082747434566582854e+02 1.088342490386562957e+02
1.001865714173267747e+02 1.001205664498053807e+02 8.879307926120985428e+01 1.101773116403647066e+02 9.826513277586931849e+01 9.385434654543961130e+01
9.183541199003167321e+01 9.450910315191838151e+01 8.790027165412222132e+01 1.007982723582680080e+02 9.441189225065971868e+01 1.009860052688651137e+02
9.089315982466749233e+01 1.047007816564980800e+02 8.316818160021755091e+01 8.739445399382617552e+01 1.021828806526366549e+02 9.792030218511563078e+01
9.098927569519894121e+01 1.116477651805919322e+02 1.029893396192954924e+02 8.491238094509243695e+01 8.745617182582481064e+01 1.111240124164877727e+02
8.878459515450036577e+01 8.035316305051111385e+01 1.129226375480691047e+02 8.593177481729748024e+01 1.099365966857894819e+02 9.155549131864700030e+01
